time,thscode,ths_chg_ratio_m_stock
2017-09-29,603799.SH,11.46721910797
2017-09-29,601718.SH,-5.5367231638418
2017-09-29,601211.SH,0.23169601482855
2017-09-29,000959.SZ,-6.6216216216216
2017-09-29,601212.SH,-6.3457330415755
2017-09-29,000792.SZ,62.54295532646
2017-09-29,601611.SH,-5.993690851735
2017-09-29,300027.SZ,-1.0917030567686
2017-09-29,000338.SZ,4.0277777777778
2017-09-29,000963.SZ,3.8738357324301
2017-09-29,600010.SH,-3.2258064516129
2017-09-29,002294.SZ,-0.35460992907801
2017-09-29,600104.SH,1.5472586612849
2017-09-29,601377.SH,-1.3969732246798
2017-09-29,300251.SZ,24.743443557583
2017-09-29,002500.SZ,-7.5286415711948
2017-09-29,300059.SZ,-6.8059299191375
2017-09-29,600887.SH,17.924528301887
2017-09-29,600390.SH,3.2909498878085
2017-09-29,002594.SZ,40.85378428542
2017-09-29,600816.SH,-2.0139426800929
2017-09-29,002153.SZ,2.3053501522401
2017-09-29,601336.SH,-7.7936869508623
2017-09-29,600703.SH,17.940876656473
2017-09-29,600660.SH,10.970831519373
2017-09-29,601899.SH,3.2
2017-09-29,000503.SZ,0.0
2017-09-29,601198.SH,-4.0187891440501
2017-09-29,002310.SZ,12.956989247312
2017-09-29,300017.SZ,7.1936056838366
2017-09-29,000402.SZ,2.8691983122363
2017-09-29,000709.SZ,-7.9497907949791
2017-09-29,601766.SH,-2.112676056338
2017-09-29,601633.SH,-2.6211278792693
2017-09-29,600188.SH,-3.3358042994811
2017-09-29,000001.SZ,-1.5070921985816
2017-09-29,002146.SZ,-6.2745098039216
2017-09-29,601888.SH,15.081748415082
2017-09-29,600383.SH,-2.1331058020478
2017-09-29,300433.SZ,-10.89445991953
2017-09-29,600498.SH,21.77810982443
2017-09-29,600085.SH,0.4338394793926
2017-09-29,601998.SH,-3.5222052067381
2017-09-29,600438.SH,26.23828647925
2017-09-29,601877.SH,11.290322580645
2017-09-29,000538.SZ,4.2528735632184
2017-09-29,002202.SZ,8.9241034195163
2017-09-29,601628.SH,-5.227195080287
2017-09-29,600482.SH,-2.5301673803036
2017-09-29,002601.SZ,-0.053763440860222
2017-09-29,601901.SH,-5.7017543859649
2017-09-29,002508.SZ,7.6433121019108
2017-09-29,600019.SH,-9.8780487804878
2017-09-29,600549.SH,-6.842563061757
2017-09-29,000858.SZ,3.2258064516129
2017-09-29,600153.SH,-9.2679127725857
2017-09-29,600519.SH,5.3934643184363
2017-09-29,002085.SZ,6.8890103881903
2017-09-29,600297.SH,7.5255102040816
2017-09-29,000333.SZ,7.780487804878
2017-09-29,600036.SH,-4.4859813084112
2017-09-29,601333.SH,-3.0651340996169
2017-09-29,601991.SH,-6.4182194616977
2017-09-29,300024.SZ,-4.8214285714286
2017-09-29,000415.SZ,-5.2932761087268
2017-09-29,603858.SH,-2.6296881735882
2017-09-29,600535.SH,-7.3781291172596
2017-09-29,601992.SH,-8.3694083694084
2017-09-29,600362.SH,-5.5271238485159
2017-09-29,600820.SH,-4.3435340572557
2017-09-29,601808.SH,0.88888888888889
2017-09-29,601601.SH,-3.3751962323391
2017-09-29,600489.SH,-3.8565022421525
2017-09-29,002555.SZ,3.145235892692
2017-09-29,000728.SZ,-3.4270047978067
2017-09-29,603288.SH,16.781665845244
2017-09-29,600867.SH,4.4372294372294
2017-09-29,002241.SZ,-6.2962962962963
2017-09-29,000723.SZ,-2.5136612021858
2017-09-29,600893.SH,6.4691862444671
2017-09-29,601088.SH,8.3850931677019
2017-09-29,600015.SH,-2.6260504201681
2017-09-29,601006.SH,-4.2669584245077
2017-09-29,002230.SZ,-5.8937028591475
2017-09-29,603993.SH,4.1168658698539
2017-09-29,600030.SH,-0.2194185408667
2017-09-29,000898.SZ,-10.641200545703
2017-09-29,601939.SH,-0.28612303290416
2017-09-29,600583.SH,-3.75
2017-09-29,601318.SH,-2.4694761063993
2017-09-29,600909.SH,-6.0230292294066
2017-09-29,000069.SZ,-6.0919540229885
2017-09-29,600999.SH,9.467758444217
2017-09-29,600048.SH,0.87293889427739
2017-09-29,600926.SH,-6.8227424749164
2017-09-29,002466.SZ,0.67315955313666
2017-09-29,600009.SH,-2.7400768245839
2017-09-29,601989.SH,0.0
2017-09-29,002081.SZ,-2.0408163265306
2017-09-29,600111.SH,-10.834715312327
2017-09-29,002411.SZ,-2.6753434562545
2017-09-29,002572.SZ,-4.1339081917322
2017-09-29,601009.SH,-1.8610421836228
2017-09-29,600795.SH,-4.8710601719198
2017-09-29,601117.SH,-8.2432432432432
2017-09-29,002304.SZ,13.598209289312
2017-09-29,600977.SH,-4.2151968940655
2017-09-29,002460.SZ,14.34184675835
2017-09-29,002468.SZ,-4.0725657164013
2017-09-29,600352.SH,-7.6507650765077
2017-09-29,600376.SH,-1.5985790408526
2017-09-29,000559.SZ,14.366729678639
2017-09-29,300033.SZ,3.8205980066445
2017-09-29,002044.SZ,2.6554013277007
2017-09-29,600276.SH,10.694495751755
2017-09-29,002736.SZ,-4.2657342657343
2017-09-29,601818.SH,-3.5714285714286
2017-09-29,600221.SH,-1.5151515151515
2017-09-29,000783.SZ,-3.3730158730159
2017-09-29,000876.SZ,-2.3841059602649
2017-09-29,601866.SH,-5.6930693069307
2017-09-29,600522.SH,21.410365335599
2017-09-29,601398.SH,1.6949152542373
2017-09-29,600398.SH,5.7833859095689
2017-09-29,601788.SH,-2.4497487437186
2017-09-29,000627.SZ,-7.8125
2017-09-29,600436.SH,6.5277015907844
2017-09-29,600118.SH,2.4372499090578
2017-09-29,601669.SH,-1.953601953602
2017-09-29,601618.SH,0.98619329388559
2017-09-29,601898.SH,-5.9360730593607
2017-09-29,600739.SH,-3.1550802139038
2017-09-29,601881.SH,-1.7587939698492
2017-09-29,300070.SZ,-5.0606220347918
2017-09-29,600516.SH,-5.7098765432099
2017-09-29,600415.SH,-2.6315789473684
2017-09-29,601360.SH,0.0
2017-09-29,601600.SH,0.99875156054931
2017-09-29,601668.SH,-7.1071071071071
2017-09-29,600406.SH,-2.3640661938534
2017-09-29,000540.SZ,0.0
2017-09-29,000063.SZ,18.608549874267
2017-09-29,002050.SZ,0.18691588785045
2017-09-29,600000.SH,1.2588512981904
2017-09-29,600332.SH,0.2162162162162
2017-09-29,600637.SH,-3.8388625592417
2017-09-29,300136.SZ,1.010101010101
2017-09-29,002415.SZ,-0.4665629860031
2017-09-29,600208.SH,-2.5
2017-09-29,601857.SH,-0.62503000527097
2017-09-29,600518.SH,-3.4615384615385
2017-09-29,600233.SH,18.191546281434
2017-09-29,000983.SZ,-6.0164083865087
2017-09-29,600100.SH,-12.040374909877
2017-09-29,002027.SZ,7.2572038420491
2017-09-29,000002.SZ,13.00043047783
2017-09-29,600837.SH,-3.3355134074559
2017-09-29,601225.SH,2.683780630105
2017-09-29,000938.SZ,5.7427785419532
2017-09-29,600340.SH,-4.2513863216266
2017-09-29,000671.SZ,19.250425894378
2017-09-29,002714.SZ,-11.252094804884
2017-09-29,600011.SH,-2.9370629370629
2017-09-29,600958.SH,-4.4616299821535
2017-09-29,000725.SZ,14.882506527415
2017-09-29,601997.SH,-6.6624365482233
2017-09-29,600373.SH,-6.3108852181279
2017-09-29,600008.SH,-3.6144578313253
2017-09-29,600704.SH,3.8258575197889
2017-09-29,001979.SZ,-3.6373220875066
2017-09-29,002608.SZ,-9.2319627618309
2017-09-29,000425.SZ,-3.4120734908136
2017-09-29,002493.SZ,-0.99403578528828
2017-09-29,600804.SH,13.916043703278
2017-09-29,600588.SH,13.368471490177
2017-09-29,601288.SH,1.3262599469496
2017-09-29,600061.SH,-1.3309134906231
2017-09-29,000060.SZ,-6.7640276710223
2017-09-29,600309.SH,16.985845129059
2017-09-29,600959.SH,0.0
2017-09-29,002602.SZ,-8.6166471277843
2017-09-29,603833.SH,-2.6596758817922
2017-09-29,002008.SZ,11.252870630263
2017-09-29,600339.SH,-4.1608876560333
2017-09-29,601155.SH,-0.44568245125347
2017-09-29,600109.SH,-2.0868113522538
2017-09-29,600170.SH,-1.0335917312662
2017-09-29,000895.SZ,10.96256684492
2017-09-29,601216.SH,-6.3079777365492
2017-09-29,002450.SZ,9.3298969072165
2017-09-29,600369.SH,-5.8252427184466
2017-09-29,600038.SH,4.0962133841391
2017-09-29,600219.SH,-0.24999999999999
2017-09-29,300122.SZ,11.346633416459
2017-09-29,601800.SH,-4.4915782907049
2017-09-29,300124.SZ,9.469696969697
2017-09-29,000157.SZ,-2.39651416122
2017-09-29,002252.SZ,2.8162055335968
2017-09-29,600023.SH,-2.1937842778793
2017-09-29,601018.SH,-2.3294509151414
2017-09-29,002558.SZ,-3.4162212409946
2017-09-29,600028.SH,-0.15285075457365
2017-09-29,600068.SH,-2.3518344308561
2017-09-29,000166.SZ,-4.1118421052632
2017-09-29,600606.SH,-1.3123359580053
2017-09-29,600809.SH,18.259935553169
2017-09-29,601688.SH,-1.437908496732
2017-09-29,000423.SZ,4.1212315586915
2017-09-29,601169.SH,-2.3560209424084
2017-09-29,000100.SZ,-0.28011204481792
2017-09-29,601555.SH,-3.8582677165354
2017-09-29,000630.SZ,-3.2051282051282
2017-09-29,603160.SH,4.7985066432415
2017-09-29,300003.SZ,-4.2335115864528
2017-09-29,002142.SZ,-0.81709616593338
2017-09-29,600115.SH,-3.1518624641834
2017-09-29,600547.SH,-3.7071078431373
2017-09-29,600674.SH,-2.7863777089783
2017-09-29,600682.SH,1.4206787687451
2017-09-29,000961.SZ,3.4710743801653
2017-09-29,002475.SZ,-1.5252621544328
2017-09-29,600705.SH,-4.7231270358306
2017-09-29,600089.SH,-1.792828685259
2017-09-29,002352.SZ,8.1857536402991
2017-09-29,000413.SZ,11.198428290766
2017-09-29,600487.SH,20.786516853933
2017-09-29,601919.SH,-11.553273427471
2017-09-29,600346.SH,-8.7426326129666
2017-09-29,002797.SZ,10.069444444444
2017-09-29,601111.SH,-5.933117583603
2017-09-29,000623.SZ,-2.7717626678216
2017-09-29,600663.SH,-8.6601307189542
2017-09-29,601166.SH,-2.0396600566572
2017-09-29,601328.SH,-3.951367781155
2017-09-29,601238.SH,5.9365977356486
2017-09-29,600177.SH,-3.7328094302554
2017-09-29,000776.SZ,-0.26274303730951
2017-09-29,300072.SZ,-5.4590570719603
2017-09-29,600688.SH,-2.3219814241486
2017-09-29,000839.SZ,3.7037037037037
2017-09-29,002625.SZ,0.0
2017-09-29,600176.SH,11.370262390671
2017-10-31,601985.SH,4.4235924932976
2017-10-31,300144.SZ,7.6388888888889
2017-10-31,600029.SH,5.4413542926239
2017-10-31,600690.SH,14.645460569914
2017-10-31,601958.SH,-9.6736596736597
2017-10-31,002673.SZ,-9.2366901860167
2017-10-31,600031.SH,7.4689617842993
2017-10-31,002236.SZ,15.288741171583
2017-10-31,601988.SH,-4.368932038835
2017-10-31,002385.SZ,0.97402597402597
2017-10-31,600919.SH,-2.1686746987952
2017-10-31,000651.SZ,12.269129287599
2017-10-31,002074.SZ,-5.3312302839117
2017-10-31,002456.SZ,11.184521000472
2017-10-31,601229.SH,-1.3437849944009
2017-10-31,000826.SZ,4.2837273991655
2017-10-31,600886.SH,2.1798365122616
2017-10-31,000786.SZ,35.951134380454
2017-10-31,601186.SH,0.9274873524452
2017-10-31,000625.SZ,-4.7988708539167
2017-10-31,601012.SH,11.367492365117
2017-10-31,300015.SZ,9.2775365179629
2017-10-31,600050.SH,2.9649595687332
2017-10-31,601933.SH,20.775969962453
2017-10-31,002624.SZ,-0.18315018315015
2017-10-31,601878.SH,-19.014084507042
2017-10-31,600157.SH,-2.5
2017-10-31,002024.SZ,10.229007633588
2017-10-31,601099.SH,-5.2757793764988
2017-10-31,300408.SZ,-3.7413582757218
2017-10-31,600196.SH,16.525299795262
2017-10-31,600018.SH,29.14798206278
2017-10-31,600900.SH,5.5739880557399
2017-10-31,601021.SH,9.0990721340916
2017-10-31,600271.SH,-0.31897926634767
2017-10-31,600585.SH,4.6055266319584
2017-10-31,600016.SH,3.3665835411471
2017-10-31,002470.SZ,13.664596273292
2017-10-31,601607.SH,5.30749789385
2017-10-31,600741.SH,12.771618625277
2017-10-31,600372.SH,-5.4153846153846
2017-10-31,601228.SH,6.5573770491803
2017-10-31,000768.SZ,-4.4201768070723
2017-10-31,601390.SH,3.4682080924855
2017-10-31,002065.SZ,-10.409252669039
2017-10-31,002739.SZ,0.0
2017-10-31,002007.SZ,5.3656743844175
2017-10-31,601727.SH,11.970074812968
2017-10-31,600066.SH,3.4146341463415
2017-10-31,600570.SH,0.078369905956108
2017-10-31,000568.SZ,8.5204991087344
2017-10-31,603799.SH,3.8263911665027
2017-10-31,601718.SH,-6.5789473684211
2017-10-31,601211.SH,-7.8132223763292
2017-10-31,000959.SZ,-3.4732272069465
2017-10-31,601212.SH,0.0
2017-10-31,000792.SZ,-18.446088794926
2017-10-31,601611.SH,-3.6073825503356
2017-10-31,300027.SZ,-3.2008830022075
2017-10-31,603260.SH,9.9964425471363
2017-10-31,000338.SZ,13.733907333154
2017-10-31,000963.SZ,7.6217648257591
2017-10-31,600010.SH,-3.7037037037037
2017-10-31,002294.SZ,14.137819475898
2017-10-31,600104.SH,4.3060616098046
2017-10-31,601377.SH,-7.556080283353
2017-10-31,300251.SZ,-11.334552102377
2017-10-31,002500.SZ,-11.327433628319
2017-10-31,300059.SZ,-10.629067245119
2017-10-31,600887.SH,7.4545454545455
2017-10-31,600390.SH,-4.2722664735699
2017-10-31,002594.SZ,-7.7598828696925
2017-10-31,600816.SH,9.8814229249012
2017-10-31,002153.SZ,1.6156462585034
2017-10-31,601336.SH,12.793365096171
2017-10-31,600703.SH,11.624891961971
2017-10-31,600660.SH,6.3946645743429
2017-10-31,601899.SH,-4.6511627906977
2017-10-31,000503.SZ,0.0
2017-10-31,601198.SH,-8.2109842305601
2017-10-31,002310.SZ,6.9966682532128
2017-10-31,300017.SZ,-14.498757249379
2017-10-31,000402.SZ,-4.8400328137818
2017-10-31,000709.SZ,-4.7727272727273
2017-10-31,601766.SH,17.677286742035
2017-10-31,601633.SH,-5.0570962479608
2017-10-31,600188.SH,-8.3588957055215
2017-10-31,000001.SZ,3.8703870387039
2017-10-31,002146.SZ,-0.62761506276151
2017-10-31,601888.SH,19.947810959698
2017-10-31,600383.SH,3.1386224934612
2017-10-31,300433.SZ,15.526224383466
2017-10-31,600498.SH,3.6503067484662
2017-10-31,600085.SH,3.8876889848812
2017-10-31,601998.SH,-1.2698412698413
2017-10-31,600438.SH,4.3478260869565
2017-10-31,601877.SH,19.074333800842
2017-10-31,000538.SZ,15.589856670342
2017-10-31,002202.SZ,10.260336906585
2017-10-31,601628.SH,13.193943763518
2017-10-31,600482.SH,5.6709265175719
2017-10-31,002601.SZ,-4.7875201721356
2017-10-31,601901.SH,-8.7209302325581
2017-10-31,002508.SZ,9.9881656804734
2017-10-31,600019.SH,3.7889039242219
2017-10-31,600549.SH,-13.663243075008
2017-10-31,000858.SZ,16.305865921788
2017-10-31,600153.SH,0.68669527896995
2017-10-31,600519.SH,19.393787188007
2017-10-31,002085.SZ,-11.662404092072
2017-10-31,600297.SH,5.5753262158956
2017-10-31,000333.SZ,15.41072640869
2017-10-31,600036.SH,6.0665362035225
2017-10-31,601333.SH,-0.39525691699604
2017-10-31,601991.SH,-3.0973451327433
2017-10-31,300024.SZ,-2.8611632270169
2017-10-31,000415.SZ,-3.6253776435045
2017-10-31,603858.SH,8.3087367178276
2017-10-31,600535.SH,8.3072546230441
2017-10-31,601992.SH,-7.0866141732283
2017-10-31,600362.SH,-4.442036836403
2017-10-31,600820.SH,-1.5479876160991
2017-10-31,601808.SH,0.44052863436124
2017-10-31,601601.SH,15.840779853777
2017-10-31,600489.SH,-5.9701492537314
2017-10-31,002555.SZ,1.0762331838565
2017-10-31,000728.SZ,-12.420156139106
2017-10-31,603288.SH,8.1873813040726
2017-10-31,600867.SH,12.020725388601
2017-10-31,002241.SZ,9.3873517786561
2017-10-31,000723.SZ,-5.2690582959641
2017-10-31,600893.SH,-2.7502398464982
2017-10-31,601088.SH,-0.81184336198662
2017-10-31,600015.SH,-1.9417475728155
2017-10-31,601006.SH,4.0
2017-10-31,002230.SZ,-0.093196644920772
2017-10-31,603993.SH,-8.5459183673469
2017-10-31,600030.SH,-4.7828477185267
2017-10-31,000898.SZ,-4.7328244274809
2017-10-31,601939.SH,2.725968436155
2017-10-31,600583.SH,0.48701298701299
2017-10-31,601318.SH,18.833087149188
2017-10-31,600909.SH,-9.6135721017907
2017-10-31,000069.SZ,7.2215422276622
2017-10-31,600999.SH,-12.716222533894
2017-10-31,600048.SH,4.7115384615385
2017-10-31,600926.SH,-7.6812634601579
2017-10-31,002466.SZ,8.0950348555982
2017-10-31,600009.SH,15.192206424434
2017-10-31,601989.SH,0.0
2017-10-31,002081.SZ,24.094202898551
2017-10-31,600111.SH,-9.981401115933
2017-10-31,002411.SZ,-1.7087667161961
2017-10-31,002572.SZ,2.9100529100529
2017-10-31,601009.SH,0.75853350189633
2017-10-31,600795.SH,1.8072289156627
2017-10-31,601117.SH,-1.1782032400589
2017-10-31,002304.SZ,8.6108374384236
2017-10-31,600977.SH,-2.7214823393167
2017-10-31,002460.SZ,0.35509736540665
2017-10-31,002468.SZ,6.8313392512543
2017-10-31,600352.SH,0.19493177387914
2017-10-31,600376.SH,-2.6173285198556
2017-10-31,000559.SZ,-5.8677685950413
2017-10-31,300033.SZ,-9.792
2017-10-31,002044.SZ,12.345679012346
2017-10-31,600276.SH,12.180877690639
2017-10-31,002736.SZ,-4.6749452154857
2017-10-31,601818.SH,-0.2469135802469
2017-10-31,600221.SH,-0.61538461538462
2017-10-31,000783.SZ,-7.5975359342916
2017-10-31,000876.SZ,0.40705563093624
2017-10-31,601866.SH,3.1496062992126
2017-10-31,600522.SH,-7.4877536738978
2017-10-31,601398.SH,1.6666666666667
2017-10-31,600398.SH,-3.2803180914513
2017-10-31,601788.SH,-4.0566645202833
2017-10-31,000627.SZ,3.2768361581921
2017-10-31,600436.SH,16.289049090285
2017-10-31,600118.SH,-4.6519886363636
2017-10-31,601669.SH,-2.6151930261519
2017-10-31,601618.SH,-0.390625
2017-10-31,601898.SH,-4.5307443365696
2017-10-31,600739.SH,2.2087244616234
2017-10-31,601881.SH,-16.751918158568
2017-10-31,300070.SZ,5.9966685174903
2017-10-31,600516.SH,-4.6481178396072
2017-10-31,600415.SH,-0.28449502133714
2017-10-31,601360.SH,0.0
2017-10-31,601600.SH,0.0
2017-10-31,601668.SH,2.3706896551724
2017-10-31,600406.SH,2.4213075060533
2017-10-31,000540.SZ,0.0
2017-10-31,000063.SZ,14.098939929329
2017-10-31,002050.SZ,11.256218905473
2017-10-31,600000.SH,-2.020202020202
2017-10-31,600332.SH,15.56993887091
2017-10-31,600637.SH,0.3942828979793
2017-10-31,300136.SZ,19.047619047619
2017-10-31,002415.SZ,22.75
2017-10-31,600208.SH,-0.23310023310024
2017-10-31,601857.SH,3.5043804755945
2017-10-31,600518.SH,6.3745019920319
2017-10-31,600233.SH,-2.7614305115437
2017-10-31,000983.SZ,-5.9165858389913
2017-10-31,600100.SH,-11.55737704918
2017-10-31,002027.SZ,18.407960199005
2017-10-31,000002.SZ,10.32380952381
2017-10-31,600837.SH,-2.0297699594046
2017-10-31,601225.SH,-10.681818181818
2017-10-31,000938.SZ,2.6991869918699
2017-10-31,600340.SH,-0.96525096525097
2017-10-31,000671.SZ,3.0
2017-10-31,002714.SZ,27.029943350418
2017-10-31,600011.SH,-3.0259365994236
2017-10-31,600958.SH,-5.1681195516812
2017-10-31,000725.SZ,41.363636363636
2017-10-31,601997.SH,0.61182868796736
2017-10-31,600373.SH,-9.5840867992767
2017-10-31,600008.SH,-7.96875
2017-10-31,600704.SH,-3.430749682338
2017-10-31,001979.SZ,-0.60175054704595
2017-10-31,002608.SZ,-13.333333333333
2017-10-31,000425.SZ,2.1739130434782
2017-10-31,002493.SZ,-0.50200803212852
2017-10-31,600804.SH,-1.4639071176174
2017-10-31,600588.SH,-1.9019442096365
2017-10-31,601288.SH,-2.0942408376963
2017-10-31,600061.SH,-6.3151440833844
2017-10-31,000060.SZ,-8.3264633140973
2017-10-31,600309.SH,-12.02846975089
2017-10-31,600959.SH,-4.8249763481552
2017-10-31,002602.SZ,5.0994227068634
2017-10-31,603833.SH,15.39516208011
2017-10-31,002008.SZ,9.7247706422018
2017-10-31,600339.SH,-5.9334298118669
2017-10-31,601155.SH,14.269725797426
2017-10-31,600109.SH,-8.2693947144075
2017-10-31,600170.SH,0.78328981723237
2017-10-31,000895.SZ,5.6626506024096
2017-10-31,601216.SH,1.3861386138614
2017-10-31,002450.SZ,14.710042432815
2017-10-31,600369.SH,-6.1855670103093
2017-10-31,600038.SH,2.8826355525051
2017-10-31,600219.SH,-3.0075187969925
2017-10-31,300122.SZ,6.7189249720045
2017-10-31,601800.SH,-1.5022860875245
2017-10-31,300124.SZ,6.7820069204152
2017-10-31,000157.SZ,3.5714285714285
2017-10-31,002252.SZ,-3.1234983181163
2017-10-31,600023.SH,0.0
2017-10-31,601018.SH,8.8586030664395
2017-10-31,002558.SZ,-4.6920115495669
2017-10-31,600028.SH,1.1864406779661
2017-10-31,600068.SH,-5.2986512524085
2017-10-31,000166.SZ,-3.0874785591767
2017-10-31,600606.SH,0.13297872340427
2017-10-31,600809.SH,6.1217075386013
2017-10-31,601688.SH,-13.483642793988
2017-10-31,000423.SZ,-1.339904512552
2017-10-31,601169.SH,-1.6085790884719
2017-10-31,601108.SH,39.780353874314
2017-10-31,000100.SZ,21.910112359551
2017-10-31,601555.SH,-11.302211302211
2017-10-31,000630.SZ,-3.6423841059603
2017-10-31,603160.SH,11.263621123219
2017-10-31,300003.SZ,10.051186598418
2017-10-31,002142.SZ,8.6818757921419
2017-10-31,600115.SH,1.9230769230769
2017-10-31,600547.SH,-6.108813235762
2017-10-31,600674.SH,6.2632696390658
2017-10-31,600682.SH,0.0
2017-10-31,000961.SZ,-2.0766773162939
2017-10-31,002475.SZ,19.361084220716
2017-10-31,600705.SH,4.7863247863248
2017-10-31,600089.SH,1.8255578093306
2017-10-31,002352.SZ,8.9850854856311
2017-10-31,000413.SZ,-8.6572438162544
2017-10-31,600487.SH,6.7441860465116
2017-10-31,601919.SH,0.58055152394775
2017-10-31,600346.SH,2.1528525296017
2017-10-31,002797.SZ,-10.094637223975
2017-10-31,601111.SH,8.8302752293578
2017-10-31,000623.SZ,5.7015590200445
2017-10-31,600663.SH,4.2486583184258
2017-10-31,601166.SH,0.86755349913246
2017-10-31,601328.SH,-1.5822784810127
2017-10-31,601238.SH,3.5022354694486
2017-10-31,600177.SH,-1.1224489795919
2017-10-31,000776.SZ,-6.5858798735511
2017-10-31,300072.SZ,15.124671916011
2017-10-31,600688.SH,0.47543581616481
2017-10-31,000839.SZ,0.26785714285714
2017-10-31,002625.SZ,0.0
2017-10-31,600176.SH,14.048865619546
2017-11-30,601985.SH,-5.6482670089859
2017-11-30,300144.SZ,-8.287841191067
2017-11-30,600029.SH,26.949541284404
2017-11-30,600690.SH,-0.057803468208086
2017-11-30,601958.SH,-6.7096774193548
2017-11-30,002673.SZ,-6.9964664310954
2017-11-30,600031.SH,9.8780487804878
2017-11-30,002236.SZ,-12.288288288288
2017-11-30,601988.SH,-0.25380710659898
2017-11-30,002385.SZ,2.2508038585209
2017-11-30,600919.SH,-3.6945812807882
2017-11-30,000651.SZ,-0.23501762632196
2017-11-30,002074.SZ,-9.9892835508383
2017-11-30,002456.SZ,-7.2156196943973
2017-11-30,601229.SH,-14.245175936436
2017-11-30,000826.SZ,-7.3619631901841
2017-11-30,600886.SH,0.26666666666667
2017-11-30,000786.SZ,-0.47068891741549
2017-11-30,601186.SH,-1.921470342523
2017-11-30,000625.SZ,-2.594514455152
2017-11-30,601012.SH,-2.4070688604509
2017-11-30,300015.SZ,-1.7341040462428
2017-11-30,600050.SH,-8.9005235602094
2017-11-30,601933.SH,-6.0103626943005
2017-11-30,002624.SZ,-4.434250764526
2017-11-30,601878.SH,-5.5072463768116
2017-11-30,600157.SH,-4.2735042735043
2017-11-30,002024.SZ,-17.451523545706
2017-11-30,601099.SH,-4.8101265822785
2017-11-30,300408.SZ,-15.124630333756
2017-11-30,600196.SH,-7.9819277108434
2017-11-30,600018.SH,-13.773148148148
2017-11-30,600900.SH,3.4569453174104
2017-11-30,601021.SH,5.4046639231824
2017-11-30,600271.SH,17.6
2017-11-30,600585.SH,19.908116385911
2017-11-30,600016.SH,6.7551266586249
2017-11-30,002470.SZ,0.0
2017-11-30,601607.SH,-3.28
2017-11-30,600741.SH,0.47188360204484
2017-11-30,600372.SH,-7.4170461938842
2017-11-30,601228.SH,-8.3916083916084
2017-11-30,000768.SZ,-5.658324265506
2017-11-30,601390.SH,-3.3519553072626
2017-11-30,002065.SZ,-5.8589870903674
2017-11-30,002739.SZ,0.0
2017-11-30,002007.SZ,0.976630624346
2017-11-30,601727.SH,-23.385300668151
2017-11-30,600066.SH,-6.4858490566038
2017-11-30,600570.SH,-8.0657791699295
2017-11-30,000568.SZ,-2.6281208935611
2017-11-30,603799.SH,-10.771822680847
2017-11-30,601718.SH,-12.419974391805
2017-11-30,601211.SH,1.4042126379137
2017-11-30,000959.SZ,-4.9475262368816
2017-11-30,601212.SH,-19.509345794393
2017-11-30,000792.SZ,-11.082307193778
2017-11-30,601611.SH,-10.35683202785
2017-11-30,300027.SZ,-4.5610034207526
2017-11-30,603260.SH,85.349288486417
2017-11-30,000338.SZ,-2.5149700598802
2017-11-30,000963.SZ,-5.4724483999243
2017-11-30,600010.SH,0.0
2017-11-30,002294.SZ,1.7290249433107
2017-11-30,600104.SH,-1.9371228961575
2017-11-30,601377.SH,1.0217113665389
2017-11-30,300251.SZ,-3.8144329896907
2017-11-30,002500.SZ,-0.29940119760478
2017-11-30,300059.SZ,10.113268608414
2017-11-30,600887.SH,-2.9441624365482
2017-11-30,600390.SH,-9.9848714069592
2017-11-30,002594.SZ,-1.2380952380952
2017-11-30,600816.SH,-1.294964028777
2017-11-30,002153.SZ,18.828451882845
2017-11-30,601336.SH,-2.252816020025
2017-11-30,600703.SH,-5.8072009291521
2017-11-30,600660.SH,-2.9129793510324
2017-11-30,601899.SH,7.0460704607046
2017-11-30,000503.SZ,0.0
2017-11-30,601198.SH,-2.7251184834123
2017-11-30,002310.SZ,-9.3416370106762
2017-11-30,300017.SZ,-10.562015503876
2017-11-30,000402.SZ,-3.6206896551724
2017-11-30,000709.SZ,-0.95465393794751
2017-11-30,601766.SH,1.3100436681223
2017-11-30,601633.SH,-2.1477663230241
2017-11-30,600188.SH,16.652719665272
2017-11-30,000001.SZ,15.944540727903
2017-11-30,002146.SZ,-8.1052631578947
2017-11-30,601888.SH,0.77350737249215
2017-11-30,600383.SH,4.7337278106509
2017-11-30,300433.SZ,3.126879134095
2017-11-30,600498.SH,-9.1743119266055
2017-11-30,600085.SH,-4.1283041283041
2017-11-30,601998.SH,2.2508038585209
2017-11-30,600438.SH,14.227642276423
2017-11-30,601877.SH,-5.496662740479
2017-11-30,000538.SZ,-10.244181610073
2017-11-30,002202.SZ,9.7222222222222
2017-11-30,601628.SH,-1.3375796178344
2017-11-30,600482.SH,-3.5525321239607
2017-11-30,002601.SZ,-8.8135593220339
2017-11-30,601901.SH,-2.9299363057325
2017-11-30,002508.SZ,-4.0025823111685
2017-11-30,600019.SH,22.294654498044
2017-11-30,600549.SH,-7.3540014419611
2017-11-30,000858.SZ,-1.5310717502252
2017-11-30,600153.SH,-1.7902813299233
2017-11-30,600519.SH,2.0986036276556
2017-11-30,002085.SZ,-0.9264620729589
2017-11-30,600297.SH,-6.1797752808989
2017-11-30,000333.SZ,0.35294117647059
2017-11-30,600036.SH,6.9741697416974
2017-11-30,601333.SH,-0.19841269841269
